"Title","Writer","Series","Price","Pagenum","Reviewcount","Score","Sellnum","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X","n"
"2012 제3회 젊은 작가상 수상작품집","김이설, 김미월, 정소현, 김성중, 황정은","X",9900,314,11,8,618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2013 아시아 대표 문제 소설","편집부 편","X",13500,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"2013 재외동포 문학의 창","편집부","X",11700,296,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2013 제4회 젊은작가상 수상작품집","이장욱, 김미월, 박솔뫼, 황정은, 정용준","X",10800,322,5,8,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2013 즐거운 사라","마광수","X",9900,200,19,8,1344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2014 상주문학 제26집","한국문인협회상주지부 편","X",9000,272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2014 올해의 문제소설","한국현대소설학회 편","X",13410,384,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2014 젊은소설","강태식 등","X",12600,296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2014 제5회 젊은작가상 수상작품집","조해진, 황정은, 윤이형, 기준영, 손보미","젊은작가상 수상작품집",10800,352,14,8,810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2014 한국을 빛낸 문인","명작선 선정위원회","X",30000,751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2015 안양문학 제26집","편집부 편","X",10800,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2015 올해의 문제소설","한국현대소설학회 편","X",13500,416,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2015 젊은 소설","힘센소설가 7인 외","X",10800,272,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2015 제6회 젊은작가상 수상작품집","이장욱, 윤이형, 손보미, 최은미, 정지돈","젊은작가상 수상작품집",10800,364,30,8,852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2015 한국을 빛낸 문인들","명작선 선정위원회","X",40000,902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2016 신예작가","편집부","X",10800,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2016 제7회 젊은작가상 수상작품집","기준영, 정용준, 장강명, 김솔, 최정화","젊은작가상 수상작품집",10800,344,46,8,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2016 한국을 빛낸 문인들","명작선 선정위원회 편","X",40000,896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2017 신예작가","이재은 등","X",11700,323,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2017 올해의 문제 소설","한국현대소설학회 편","X",15100,416,0,0,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2017 제8회 젊은작가상 수상작품집","최은미, 최은영, 백수린, 김금희, 임현","X",10800,352,72,8,9432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2017 제9집 소설(小說)과 비평(批評)","편집부","X",14250,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2018 신예작가","문은강 등","X",11700,312,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2018 올해의 문제 소설","한국현대소설학회 편","X",14310,368,0,0,1650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2018 유심작품상 수상문집","송준영, 천양희, 박방희, 고형렬","X",10800,316,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2018 제9회 젊은작가상 수상작품집","임성순, 임현, 박민정, 박상영, 정영수","젊은작가상 수상작품집",4950,368,39,8,54576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2030년 그들의 전쟁","알버트 브룩스","X",11700,540,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2036 YEAR 1","모희준","X",5400,380,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2036 YEAR 2","모희준","X",5400,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"2061 스페이스 오디세이","아서 C. 클라크","X",13500,356,4,6,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"207마일","채현선","X",12600,284,0,0,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2084","부알렘 상살","X",13500,360,1,2,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"20년 후","오 헨리","X",10800,295,0,0,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"20년간 내가 목격한 괴이한 일들","우젠런","X",12000,210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"20년간 내가 목격한 괴이한 일들 천줄읽기","우젠런","X",26000,210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"20세기 고스트","조 힐","X",11700,464,14,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"20세기의 셔츠","얀 마텔","X",11700,280,0,0,246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"21세기 무림세가 1","호운","X",7200,311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"21세기 무림세가 2","호운","X",7200,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"21세기 무림세가 3","호운","X",7200,310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"21세기 무림세가 4","호운","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"21세기 무림세가 5","호운","X",7200,295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"21세기 삼족오가 이 땅에 온 이유? ","이정숙","X",9500,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"25+10=X","신지견","X",14250,352,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"25시","C. V. 게오르규","X",9810,464,5,8,291,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"25시 상","C. V. 게오르규","X",8820,295,5,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"25시 하","C. V. 게오르규","X",8820,295,5,9,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"264일의 쿠데타 1","노가원","X",13500,512,34,8,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"264일의 쿠데타 2","노가원","X",13500,496,13,8,342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2666 세트","로베르토 볼라뇨","X",59940,1752,2,8,198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28","정유정","2013 올해의 책",13050,496,176,8,13638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"28 + 7년의 밤 세트","정유정","X",26100,1020,637,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2백년 전 악녀일기가 발견되다","돌프 베론","X",9720,104,81,8,450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
"2번 종점","정이수","X",11700,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2인용 독백","김효나","X",9000,176,2,8,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2천년 전, 나는 가롯유다의 여자였다","우주합장","X",10800,280,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3001 최후의 오디세이","아서 C. 클라크","X",13500,312,2,9,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"30인의 회귀자 1","이성현","X",7200,304,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 2","이성현","X",7200,296,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 3","이성현","X",7200,316,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 4","이성현","X",7200,320,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 5","이성현","X",7200,308,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 6","이성현","X",7200,304,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 7","이성현","X",7200,312,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 8","이성현","X",7200,396,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"30인의 회귀자 9","이성현","X",7200,400,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31","박규동","X",10800,248,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"312호에서는 303호 여자가 보인다","피터 스완슨","X",13320,472,53,8,9726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"31월 12일 미스터리 1","마룬K","X",7200,296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 2","마룬K","X",7200,296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 3","마룬K","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 4","마룬K","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 5","마룬K","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 6","마룬K","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"31월 12일 미스터리 7","마룬K","X",7200,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"36.5 (9)","더노트","X",7200,328,1,10,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"36인의 아틀라스","노진선 역","X",10800,534,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3등급 슈퍼 영웅","찰스 유","X",9900,276,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3막의 비극","애거사 크리스티","X",7160,308,1,6,72.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9
"3월의 부활절","김진균","X",11700,318,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3월의 제비꽃 + 마법사들 + 여흥상사 3권 세트","로맹 가리","X시리즈",34560,1084,21,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"3인칭 관찰자 시점","조경아","X",11700,264,15,8,2046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3일 2","이주호","X",9000,340,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3일간의 행복 스페셜 에디션","미아키 스가루","X",12600,376,0,0,2724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3일의 신혼","이호승","X",9000,309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"3차 면접에서 돌발 행동을 보인 MAN에 관하여","박지리","X",11700,264,23,8,1410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"40일 간의 사랑","조동선","X",11700,280,1,6,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"40일의 발칙한 아내","한지수","X",12600,304,34,8,1110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"46번째 밀실","아리스가와 아리스","X",9000,416,19,7,660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"49일의 레시피","이부키 유키","X",9720,260,60,8,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"4개의 시계","애거사 크리스티","X",5400,303,9,5,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"4월 3일 사건","위화","X",9900,296,5,8,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"4월의 눈","손원평","X",7650,112,17,8,420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"4월의 어느 맑은 아침에 100퍼센트의 여자를 만나는 것에 대하여","무라카미 하루키","X",11700,256,21,6,3864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"4월의 음모","수사나 포르테스","X",9000,288,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"4월이 되면 그녀는","가와무라 겐키","X",12420,276,108,8,2688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"4의 규칙 2","정영문 역","X",7200,292,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"4차원 문명세계의 메시지 10편","박천수","X",9500,300,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 11편","박천수","X",9500,289,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 2편","박천수","X",9500,322,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 3편","박천수","X",9500,424,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 4편","박천수","X",9500,432,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 5편","박천수","X",9500,465,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 6편","박천수","X",9500,379,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 7편","박천수","X",9000,465,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"4차원 문명세계의 메시지 8편","박천수","X",9500,296,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"50가지 그림자 시리즈 박스 세트","E L 제임스","X",64800,2400,2,5,1920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"50가지 그림자 심연 1","E L 제임스","X",10800,400,7,6,1182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"50가지 그림자 심연 2","E L 제임스","X",10800,372,3,6,1230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"50가지 그림자 심연 세트","E L 제임스","X",21600,772,0,0,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"50가지 그림자 해방 1","E L 제임스","X",10800,440,6,6,1608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"50가지 그림자 해방 2","E L 제임스","X",10800,416,3,6,1836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"55세부터 헬로라이프","무라카미 류","X",11520,376,26,8,1044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5896","김동하","X",13300,360,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"58년생 개띠 우리 아버지","이우중","X",12600,240,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5년 전에 잊어버린 것","마스다 미리","X",10620,208,3,8,2685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5월의 파리를 사랑해","양선희","X",11700,279,2,7,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6","안녕하세여울","X",10300,306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6.25전쟁속으로","향암香菴","X",7400,100,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6006","최금산","X",12780,350,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"60년 후","백남룡","X",11700,312,6,8,774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"60초 소설가","댄 헐리","X",10800,240,2,8,372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"61시간","리 차일드","X",13320,532,11,7,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"64  육사","요코야마 히데오","X",13500,692,124,8,1245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"658, 우연히","존 버든","X",11700,588,66,8,393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"69","무라카미 류","X",10800,260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6년","할런 코벤","X",11700,462,35,8,318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"6시 27분 책 읽어주는 남자","양영란 역","X",11700,232,35,8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6시간 후 너는 죽는다","다카노 가즈아키","X",10800,364,61,8,714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"6월의 5일간","슈테판 하임","X",30875,622,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"6인의 용의자","비카스 스와루프","X",14220,625,39,8,270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"70세 사망법안, 가결","가키야 미우","X",13500,396,10,8,25554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731","박성호","X",11700,228,6,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731 마루타 1","정현웅","X",11700,300,4,10,198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731 마루타 2","정현웅","X",11700,352,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731 마루타 3","정현웅","X",11700,352,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731 마루타 4","정현웅","X",11700,352,0,0,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"731 마루타 5","정현웅","X",11700,352,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7년 전쟁 1","김성한","X",13500,464,6,8,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7년 전쟁 2","김성한","X",13500,464,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7년 전쟁 4","김성한","X",13500,528,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7년 전쟁 5","김성한","X",13500,560,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7년 전쟁 세트","김성한","X",67500,2790,3,10,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"7년 후","기욤 뮈소","X",12150,416,64,8,2196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7년의 밤","정유정","X",13050,524,462,8,84726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7라이프 (상)","윤재민","X",10800,288,0,0,510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7라이프 (하)","윤재민","X",10800,256,0,0,474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7라이프 세트","윤재민","X",21600,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7맛 7작","박지혜, 유사본, 장아미, 한켠, 조동신","X",10800,304,12,8,360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7번 방의 선물","이환경 각본 / 박이정","X",10620,330,2,8,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7번째 내가 죽던 날","로렌 올리버","X",12600,492,3,6,1200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7번째 환생 1","묘재","X",7200,296,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"7번째 환생 2","묘재","X",7200,296,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"7번째 환생 3","묘재","X",7200,296,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"7번째 환생 4","묘재","X",7200,296,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"7시간","시크릿","X",10800,244,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7연대","손건일","X",11700,350,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7월의 눈","이봉진","X",16200,340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7인의 미치광이","로베르토 아를트","X",10800,424,7,8,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"7인의 집행관","김보영","X",13320,560,2,8,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"7일간의 유혹","시드니 셀던","X",13320,416,0,0,504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"800만 가지 죽는 방법","로렌스 블록","X",12420,491,20,8,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"80년대 사랑","예푸","X",11700,288,0,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"80일간의 세계 일주","쥘 베른","X",9990,372,5,8,1201.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
"80일간의 세계일주","쥘 베른","X",12960,348,0.5,4,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"80일간의 세계일주 : Around the World in Eighty Days (영문판)","쥘 베른","X",12900,237,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"813","모리스 르블랑","X",8850,574,1,8,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"813 (상)","모리스 르블랑","X",5850,266,2,8,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"813 (하)","모리스 르블랑","X",5850,290,1,9,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
"813의 수수께끼 (상)","모리스 르블랑","X",9000,348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"813의 수수께끼 (하)","모리스 르블랑","X",9000,348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"82년생 김지영","조남주","오늘의 젊은 작가",11700,192,520,8,817959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"82년생 김지영 (워터프루프북)","조남주","X",13500,80,0,0,2298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"85학번 영수를 아시나요?","이정서","X",10080,212,20,8,282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
